what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1455844531788
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1455844535566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844543240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844550860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844555923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844562293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844578641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844723720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844729227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844840984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844844067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844853256
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455844853967
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455844854097
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1455844868400
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1455844868470
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1455844868552
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1455844868584
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1455844868795
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1455844868821
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1455844868841
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1455844868927
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1455844868964
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1455844869121
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1455844869125
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1455844869901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455844870362
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1455844870510
started,bundle,org.testng.eclipse,6.9.10.201512240000,"org.testng.eclipse",1455844870590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455844880412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455844885354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844886840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844887053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844895700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844902728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455844904034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844915751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844918381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844936872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455844970979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845005520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845010692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845016723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845021633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845051673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1455845065239
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1455845067943
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1455845068429
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1455845068786
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1455845068835
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1455845068970
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1455845069143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845081039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845081683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845083707
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455845088848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845088963
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455845089034
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455845112231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845129644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845154884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845182274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845192580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845192751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845204866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845207163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845207368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845224932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845225100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845239325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845239488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455845279661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455845279934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455845280358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455845280764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845294671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845300892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845301067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845317303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455845318164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845322737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845322883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845357661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845361884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845376394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845376586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845379853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455845448141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455845455533
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1455845455952
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1455845455981
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1455845456182
